entity_id,entity_type,canonical_name,panel_count,panels,source_labels
magyar_raids,existing_polity,Magyar (Hungarian) raids · settlement,1,serbia,Magyar (Hungarian) raids · settlement
serbian_grand_principality,existing_polity,Serbian Grand Principality — Vukanović dynasty,1,serbia,Serbian Grand Principality — Vukanović dynasty | Serbian Grand Principality — Vukanović / Duklja | Serbian Grand Principality — Nemanjić dynasty
stefan_nemanja,existing_polity,Stefan Nemanja · Principality of Bosnia (west),1,serbia,Stefan Nemanja · Principality of Bosnia (west)
nemanjic_dynasty,existing_polity,Nemanjić dynasty · Kosovo — cultural heartland,1,serbia,Nemanjić dynasty · Kosovo — cultural heartland
serbian_despotate,existing_polity,Serbian Despotate — Lazarević dynasty,1,serbia,Serbian Despotate — Lazarević dynasty | Serbian Despotate — Belgrade capital | Serbian Despotate — Branković dynasty | Serbian Despotate — Belgrade
principality_of_serbia,existing_polity,Principality of Serbia — Obrenović,1,serbia,Principality of Serbia — Obrenović | Principality of Serbia
serbian_vojvodina,existing_polity,Serbian Vojvodina (Serbian autonomy movement),1,serbia,Serbian Vojvodina (Serbian autonomy movement)
kingdom_of_serbia,existing_polity,Kingdom of Serbia,1,serbia,Kingdom of Serbia
albanian_client_state,existing_polity,Albanian client state (Italian)  — Kosovo,1,serbia,Albanian client state (Italian)  — Kosovo
government_of_national_salvation,existing_polity,Government of National Salvation (Nedić),1,serbia,Government of National Salvation (Nedić)
kosovo,existing_polity,Kosovo — Autonomous Province (Socialist SR Serbia),1,serbia,Kosovo — Autonomous Province (Socialist SR Serbia) | Kosovo (partially recognised)
un_kosovo_interim_administration,existing_polity,UN Kosovo Interim Administration (UNMIK),1,serbia,UN Kosovo Interim Administration (UNMIK)
federal_republic_of_yugoslavia,existing_polity,Federal Republic of Yugoslavia,1,serbia,Federal Republic of Yugoslavia
serbia_montenegro,existing_polity,Serbia & Montenegro,1,serbia,Serbia & Montenegro
republic_of_serbia,existing_polity,Republic of Serbia — EU candidate,1,serbia,Republic of Serbia — EU candidate
illyrian_peoples,existing_polity,Illyrian peoples,1,slovenia,Illyrian peoples
taurisci_celts,existing_polity,Taurisci Celts,1,slovenia,Taurisci Celts
celtic_noricum_tribes,existing_polity,Celtic Noricum tribes (Celts / Norici),1,slovenia,Celtic Noricum tribes (Celts / Norici)
emona,existing_polity,Emona (Ljubljana) — Roman colony,1,slovenia,Emona (Ljubljana) — Roman colony
samos_realm,existing_polity,Samo's Realm (623–658),1,slovenia,Samo's Realm (623–658) | Samo's Realm
mark_of_carniola,existing_polity,Mark of Carniola (Duchy of Carniola),1,slovenia,Mark of Carniola (Duchy of Carniola)
duchy_of_carinthia,existing_polity,Duchy of Carinthia · Duchy of Styria,1,slovenia,Duchy of Carinthia · Duchy of Styria
aquileian_patriarchate,existing_polity,Aquileian Patriarchate,1,slovenia,Aquileian Patriarchate
habsburg_austria,existing_polity,Habsburg Austria — Duchy of Carniola,1,slovenia,Habsburg Austria — Duchy of Carniola | Habsburg Austria — Duchy of Styria
french_illyrian_provinces,existing_polity,French Illyrian Provinces (briefly),1,slovenia,French Illyrian Provinces (briefly)
helvetii,existing_polity,Helvetii (Celtic — western Swiss Plateau),1,switzerland_austria,Helvetii (Celtic — western Swiss Plateau) | Helvetii (eastern)
la_tene_culture_heartland_culture,existing_polity,La Tène culture heartland (Neuchâtel),1,switzerland_austria,La Tène culture heartland (Neuchâtel)
raetians,existing_polity,Raetians (Alpine — Graubünden · Tyrol),1,switzerland_austria,Raetians (Alpine — Graubünden · Tyrol)
kingdom_of_noricum,existing_polity,Kingdom of Noricum (Celtic — allied with Rome),1,switzerland_austria,Kingdom of Noricum (Celtic — allied with Rome)
taurisci_boii,existing_polity,Taurisci · Boii,1,switzerland_austria,Taurisci · Boii
aventicum,existing_polity,Aventicum (Avenches) — Helvetian capital,1,switzerland_austria,Aventicum (Avenches) — Helvetian capital
curia_raetorum,existing_polity,Curia Raetorum (Chur) — Roman Alpine hub,1,switzerland_austria,Curia Raetorum (Chur) — Roman Alpine hub
vindobona,existing_polity,Vindobona (Vienna) — legionary fortress,1,switzerland_austria,Vindobona (Vienna) — legionary fortress
bavarian_tribal_duchy,existing_polity,Bavarian tribal duchy (overlordship of eastern Alps),1,switzerland_austria,Bavarian tribal duchy (overlordship of eastern Alps)
kingdom_of_upper_burgundy,existing_polity,Kingdom of Upper Burgundy (High Burgundy),1,switzerland_austria,Kingdom of Upper Burgundy (High Burgundy)
second_burgundian_kingdom,existing_polity,Second Burgundian Kingdom,1,switzerland_austria,Second Burgundian Kingdom
duchy_of_swabia,existing_polity,Duchy of Swabia (Alemannia),1,switzerland_austria,Duchy of Swabia (Alemannia) | Duchy of Swabia (fragmented after 1268)
duchy_of_bavaria,existing_polity,Duchy of Bavaria (Carolingian then Ottonian),1,switzerland_austria,Duchy of Bavaria (Carolingian then Ottonian)
burgundy_absorbed_into_hre,existing_polity,Burgundy absorbed into HRE,1,switzerland_austria,Burgundy absorbed into HRE
zahringen_dynasty,existing_polity,Zähringen dynasty — founding of Bern · Fribourg,1,switzerland_austria,Zähringen dynasty — founding of Bern · Fribourg
habsburg_origin,existing_polity,"Habsburg origin — castle in Aargau, Switzerland",1,switzerland_austria,"Habsburg origin — castle in Aargau, Switzerland"
imperial_immediacy_of_forest_cantons,existing_polity,Imperial immediacy of forest cantons,1,switzerland_austria,Imperial immediacy of forest cantons
march_of_austria,existing_polity,March of Austria (Marchia Orientalis) — Babenberg dynasty,1,switzerland_austria,March of Austria (Marchia Orientalis) — Babenberg dynasty
duchy_of_austria,existing_polity,Duchy of Austria,1,switzerland_austria,Duchy of Austria
savoy_dominance_in_vaud,existing_polity,Savoy dominance in Vaud · Geneva region,1,switzerland_austria,Savoy dominance in Vaud · Geneva region
old_swiss_confederacy,existing_polity,Old Swiss Confederacy (Eidgenossenschaft),1,switzerland_austria,Old Swiss Confederacy (Eidgenossenschaft) | Old Swiss Confederacy — Thirteen Cantons
eight_cantons,existing_polity,Eight Cantons (Luzern · Zürich · Bern · Glarus join),1,switzerland_austria,Eight Cantons (Luzern · Zürich · Bern · Glarus join)
archduchy_of_austria,existing_polity,Archduchy of Austria (Privilegium Maius — forged charter),1,switzerland_austria,Archduchy of Austria (Privilegium Maius — forged charter)
loss_of_swiss_territories_to_confederacy,existing_polity,Loss of Swiss territories to Confederacy,1,switzerland_austria,Loss of Swiss territories to Confederacy
swiss_mercenaries,existing_polity,Swiss mercenaries — most feared infantry in Europe,1,switzerland_austria,Swiss mercenaries — most feared infantry in Europe
habsburg_division_spanish_vs_austrian_branch,existing_polity,Habsburg division: Spanish vs Austrian branch,1,switzerland_austria,Habsburg division: Spanish vs Austrian branch
austrian_habsburgs,existing_polity,Austrian Habsburgs — Ferdinand I,1,switzerland_austria,Austrian Habsburgs — Ferdinand I
pragmatic_sanction,existing_polity,Pragmatic Sanction (Maria Theresa's succession),1,switzerland_austria,Pragmatic Sanction (Maria Theresa's succession)
helvetic_republic,existing_polity,Helvetic Republic (French client state — centralized),1,switzerland_austria,Helvetic Republic (French client state — centralized)
swiss_federal_state,existing_polity,Swiss Federal State (modern constitution),1,switzerland_austria,Swiss Federal State (modern constitution)
multinational_empire,existing_polity,Multinational empire (Germans · Hungarians · Czechs · Poles · South Slavs),1,switzerland_austria,Multinational empire (Germans · Hungarians · Czechs · Poles · South Slavs)
international_organizations_base,existing_polity,International organizations base (League of Nations · later UN),1,switzerland_austria,International organizations base (League of Nations · later UN)
world_war_i,existing_polity,World War I — Austria-Hungary collapses,1,switzerland_austria,World War I — Austria-Hungary collapses
republic_of_german_austria,existing_polity,Republic of German-Austria (sought union with Germany),1,switzerland_austria,Republic of German-Austria (sought union with Germany)
first_austrian_republic,existing_polity,First Austrian Republic,1,switzerland_austria,First Austrian Republic
austrofascist_federal_state,existing_polity,Austrofascist Federal State (Dollfuß · Schuschnigg),1,switzerland_austria,Austrofascist Federal State (Dollfuß · Schuschnigg)
swiss_confederation,existing_polity,Swiss Confederation,1,switzerland_austria,Swiss Confederation
global_financial_center,existing_polity,Global financial center (Zürich · Geneva),1,switzerland_austria,Global financial center (Zürich · Geneva)
second_austrian_republic,existing_polity,Second Austrian Republic,1,switzerland_austria,Second Austrian Republic
vienna,existing_polity,Vienna — UN/OSCE/OPEC headquarters,1,switzerland_austria,Vienna — UN/OSCE/OPEC headquarters
trypillia_culture,existing_polity,Trypillia culture,1,ukraine,Trypillia culture
scythian_steppe_fringe,existing_polity,Scythian steppe fringe,1,ukraine,Scythian steppe fringe
scythian_kingdom,existing_polity,Scythian Kingdom (steppe),1,ukraine,Scythian Kingdom (steppe) | Scythian Kingdom | Scythian Kingdom · Sarmatians (Roxolani)
taurians,existing_polity,Taurians (indigenous),1,ukraine,Taurians (indigenous)
greek_colony,existing_polity,Greek colony — Chersonesus,1,ukraine,Greek colony — Chersonesus
bastarnae,existing_polity,Bastarnae / Celtic tribes · Dacians,1,ukraine,Bastarnae / Celtic tribes · Dacians
greek_colonies_on_black_sea_coast,existing_polity,Greek colonies on Black Sea coast,1,ukraine,Greek colonies on Black Sea coast
bosporan_kingdom,existing_polity,Bosporan Kingdom (Crimea),1,ukraine,Bosporan Kingdom (Crimea)
scythian_kingdom_in_crimea,existing_polity,Scythian kingdom in Crimea,1,ukraine,Scythian kingdom in Crimea
gothic_kingdom_culture,existing_polity,Gothic Kingdom (Chernjakhov culture),1,ukraine,Gothic Kingdom (Chernjakhov culture)
crimean_goths,existing_polity,Crimean Goths · Byzantine (Chersonesus),1,ukraine,Crimean Goths · Byzantine (Chersonesus)
white_croats,existing_polity,White Croats · Dulebes · Volhynians (E. Slavic tribes),1,ukraine,White Croats · Dulebes · Volhynians (E. Slavic tribes)
polyanians_drevlyanians_ulichians,existing_polity,Polyanians · Drevlyanians · Ulichians,1,ukraine,Polyanians · Drevlyanians · Ulichians
severians_vyatichi,existing_polity,Severians · Vyatichi,1,ukraine,Severians · Vyatichi
tivertsi_ulichians_antes,existing_polity,Tivertsi · Ulichians · Antes (Slavic),1,ukraine,Tivertsi · Ulichians · Antes (Slavic)
rus_khaganate,existing_polity,Rus' Khaganate (Varangian polity),1,ukraine,Rus' Khaganate (Varangian polity)
byzantine_chersonesus,existing_polity,Byzantine Chersonesus · Tmutarakan (Rus),1,ukraine,Byzantine Chersonesus · Tmutarakan (Rus)
galicia_volhynia,existing_polity,Principality of Galicia-Volhynia,1,ukraine,Principality of Galicia-Volhynia
cumans,existing_polity,Cumans (Pontic steppe),1,ukraine,Cumans (Pontic steppe)
crimean_khanate,existing_polity,Crimean Khanate,1,ukraine,Crimean Khanate | Crimean Khanate (Ottoman vassal)
cossack_hetmanate,existing_polity,Cossack Hetmanate (right bank — brief),1,ukraine,Cossack Hetmanate (right bank — brief) | Cossack Hetmanate — Bohdan Khmelnytsky uprising | Cossack Hetmanate (Left Bank)
sloboda_ukraine,existing_polity,Sloboda Ukraine (Cossack settlements),1,ukraine,Sloboda Ukraine (Cossack settlements)
zaporozhian_host,existing_polity,Zaporozhian Host (Sich),1,ukraine,Zaporozhian Host (Sich)
west_ukrainian_peoples_republic,existing_polity,West Ukrainian People's Republic (ZUNR),1,ukraine,West Ukrainian People's Republic (ZUNR)
carpatho_ukraine,existing_polity,Carpatho-Ukraine (brief),1,ukraine,Carpatho-Ukraine (brief)
ukrainian_peoples_republic,existing_polity,Ukrainian People's Republic (UNR),1,ukraine,Ukrainian People's Republic (UNR)
ukrainian_state,existing_polity,Ukrainian State (Hetmanate — Skoropadsky),1,ukraine,Ukrainian State (Hetmanate — Skoropadsky)
ukrainian_soviet_socialist_republic,existing_polity,Ukrainian Soviet Socialist Republic (UkrSSR),1,ukraine,Ukrainian Soviet Socialist Republic (UkrSSR)
south_russian_government,existing_polity,South Russian Government (Denikin),1,ukraine,South Russian Government (Denikin)
donetsk_kryvyi_rih_soviet_republic,existing_polity,Donetsk-Kryvyi Rih Soviet Republic (brief),1,ukraine,Donetsk-Kryvyi Rih Soviet Republic (brief)
kholodnyi_yar_partisan_republic,existing_polity,Kholodnyi Yar partisan republic,1,ukraine,Kholodnyi Yar partisan republic
ukrssr,existing_polity,UkrSSR,1,ukraine,UkrSSR
makhnovshchina,existing_polity,Makhnovshchina (Free Territory — Makhno),1,ukraine,Makhnovshchina (Free Territory — Makhno)
odessa_sr,existing_polity,Odessa SR · Tavrida SR (brief),1,ukraine,Odessa SR · Tavrida SR (brief)
crimean_assr,existing_polity,Crimean ASSR,1,ukraine,Crimean ASSR
ukrainian_ssr,existing_polity,Ukrainian SSR,1,ukraine,Ukrainian SSR | Ukrainian SSR — Odessa · Donbas industrial region
romanian_administered_transnistria,existing_polity,Romanian-administered Transnistria (partly),1,ukraine,Romanian-administered Transnistria (partly)
reichskommissariat_ukraine,existing_polity,Reichskommissariat Ukraine,1,ukraine,Reichskommissariat Ukraine
crimean_oblast_transferred_from_russian_sfsr_to_ukrssr,existing_polity,Crimean Oblast transferred from Russian SFSR to UkrSSR,1,ukraine,Crimean Oblast transferred from Russian SFSR to UkrSSR
ukraine,existing_polity,Ukraine (independent 1991),1,ukraine,Ukraine (independent 1991) | Ukraine — Donbas conflict | Ukraine | Ukraine (partial control)
russia_annexes_crimea,existing_polity,Russia annexes Crimea,1,ukraine,Russia annexes Crimea
russia,existing_polity,Russia — Odessa oblast threatened,1,ukraine,Russia — Odessa oblast threatened | Russia (occupied · unrecognised)
neolithic_settlements_culture,existing_polity,Neolithic settlements,1,anatolia,Neolithic settlements
catalhoyuk_gobekli_tepe_cayonu,existing_polity,Çatalhöyük · Göbekli Tepe · Çayönü,1,anatolia,Çatalhöyük · Göbekli Tepe · Çayönü
nevali_cori,existing_polity,Nevali Çori · Yumuktepe,1,anatolia,Nevali Çori · Yumuktepe
troy,existing_polity,Troy,1,anatolia,Troy
mycenaean_culture,existing_polity,Mycenaean culture,1,anatolia,Mycenaean culture
ancient_greek_colonies,existing_polity,Ancient Greek colonies,1,anatolia,Ancient Greek colonies
phrygian_kingdom,existing_polity,Phrygian Kingdom,1,anatolia,Phrygian Kingdom
lydia,existing_polity,Lydia,1,anatolia,Lydia
gutians,existing_polity,Gutians,1,anatolia,Gutians
hatti,existing_polity,Hatti,1,anatolia,Hatti
neo_hittite_kingdoms,existing_polity,Neo-Hittite kingdoms,1,anatolia,Neo-Hittite kingdoms
medes,existing_polity,Medes,1,anatolia,Medes
